Country Name,Country Code,Series Name,Series Code,1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Malawi,MWI,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,708.77,737.28,683.03,970.57,1113.62
Malawi,MWI,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,938.93,982.02,909.75,1308.67,1091.02
Malawi,MWI,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,1271.95,1327.04,1221.11,1698.99,1939.61
Malawi,MWI,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,415.74,436.43,400.88,561.07,464.62
Malawi,MWI,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,563.19,589.76,538.08,728.42,826.00
Malawi,MWI,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,5150000000.00,6080000000.00,6420000000.00,10900000000.00,10500000000.00
Malawi,MWI,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,6980000000.00,8220000000.00,8620000000.00,14100000000.00,18600000000.00
Malawi,MWI,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,9240000000.00,10900000000.00,11500000000.00,19000000000.00,18300000000.00
Malawi,MWI,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,12500000000.00,14800000000.00,15400000000.00,24700000000.00,32500000000.00
Malawi,MWI,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,4090000000.00,4870000000.00,5060000000.00,8160000000.00,7780000000.00
Malawi,MWI,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,5540000000.00,6580000000.00,6790000000.00,10600000000.00,13800000000.00
Malawi,MWI,Natural capital (constant 2018 US$),NW.NCA.TO,29600000000.00,34700000000.00,29900000000.00,44700000000.00,67700000000.00
Malawi,MWI,Natural capital per capita (constant 2018 US$),NW.NCA.PC,3001.81,3111.67,2369.66,3075.83,4043.63
Malawi,MWI,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1910.57,2121.71,1649.25,2288.54,3023.55
Malawi,MWI,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1779.22,2020.55,1554.35,2131.37,2768.09
Malawi,MWI,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,131.35,101.16,94.90,157.18,255.46
Malawi,MWI,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,303.35,213.47,179.87,151.32,133.39
Malawi,MWI,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,679.79,688.72,457.88,498.97,663.93
Malawi,MWI,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,1.54,1.11,1.37,2.35,1.84
Malawi,MWI,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1.54,1.11,1.37,2.35,3.40
Malawi,MWI,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,1.54,1.11,1.37,2.35,1.84
Malawi,MWI,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00,0.00,0.00,0.00,1.56
Malawi,MWI,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,106.57,86.66,81.30,134.65,219.37
Malawi,MWI,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3000.27,3110.56,2368.29,3073.48,4040.23
Malawi,MWI,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,18800000000.00,23700000000.00,20800000000.00,33300000000.00,50600000000.00
Malawi,MWI,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,17500000000.00,22500000000.00,19600000000.00,31000000000.00,46400000000.00
Malawi,MWI,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1290000000.00,1130000000.00,1200000000.00,2290000000.00,4280000000.00
Malawi,MWI,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,2990000000.00,2380000000.00,2270000000.00,2200000000.00,2230000000.00
Malawi,MWI,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,6690000000.00,7680000000.00,5780000000.00,7250000000.00,11100000000.00
Malawi,MWI,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,15117269.00,12342902.00,17267711.00,34226654.00,30742331.00
Malawi,MWI,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,15117269.00,12342902.00,17267711.00,34226654.00,56933105.00
Malawi,MWI,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,15117269.00,12342902.00,17267711.00,34226654.00,30742331.00
Malawi,MWI,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0.00,0.00,0.00,0.00,26190774.00
Malawi,MWI,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0.00,0.00,0.00,0.00,0.00
Malawi,MWI,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,1050000000.00,966000000.00,1030000000.00,1960000000.00,3670000000.00
Malawi,MWI,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,29500000000.00,34700000000.00,29900000000.00,44700000000.00,67700000000.00
Malawi,MWI,Net foreign assets (constant 2018 US$),NW.NFA.TO,-4300000000.00,-5000000000.00,-3300000000.00,-2800000000.00,-2200000000.00
Malawi,MWI,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-437.83,-452.50,-257.54,-191.94,-131.43
Malawi,MWI,Produced capital (constant 2018 US$),NW.PCA.TO,10700000000.00,10700000000.00,11200000000.00,14100000000.00,14400000000.00
Malawi,MWI,Produced capital per capita (constant 2018 US$),NW.PCA.PC,1082.19,960.39,890.10,969.77,860.64
Malawi,MWI,Total wealth (constant 2018 US$),NW.TOW.TO,57700000000.00,66100000000.00,64800000000.00,99800000000.00,131000000000.00
Malawi,MWI,Total wealth per capita (constant 2018 US$),NW.TOW.PC,5857.06,5928.62,5133.09,6861.32,7803.46
Malaysia,MYS,Human capital (constant 2018 US$),NW.HCA.TO,1190000000000.00,1410000000000.00,1630000000000.00,2520000000000.00,3330000000000.00
Malaysia,MYS,Human capital per capita (constant 2018 US$),NW.HCA.PC,58149.62,60693.11,63448.32,89233.38,109920.00
Malaysia,MYS,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,20465.61,21211.82,21697.68,33184.10,41164.24
Malaysia,MYS,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,32283.64,33590.15,35300.78,48266.05,59880.23
Malaysia,MYS,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,22560.84,23492.06,24152.96,36355.11,44780.00
Malaysia,MYS,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,35588.78,37201.05,39295.36,52878.27,65139.95
Malaysia,MYS,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2095.23,2280.24,2455.27,3171.02,3615.76
Malaysia,MYS,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3305.14,3610.90,3994.58,4612.22,5259.72
Malaysia,MYS,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,419000000000.00,492000000000.00,557000000000.00,936000000000.00,1250000000000.00
Malaysia,MYS,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,661000000000.00,779000000000.00,907000000000.00,1360000000000.00,1810000000000.00
Malaysia,MYS,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,462000000000.00,545000000000.00,621000000000.00,1030000000000.00,1360000000000.00
Malaysia,MYS,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,729000000000.00,863000000000.00,1010000000000.00,1490000000000.00,1970000000000.00
Malaysia,MYS,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,42900000000.00,52900000000.00,63100000000.00,89400000000.00,109000000000.00
Malaysia,MYS,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,67700000000.00,83800000000.00,103000000000.00,130000000000.00,159000000000.00
Malaysia,MYS,Natural capital (constant 2018 US$),NW.NCA.TO,511000000000.00,403000000000.00,448000000000.00,658000000000.00,588000000000.00
Malaysia,MYS,Natural capital per capita (constant 2018 US$),NW.NCA.PC,24963.22,17395.07,17453.38,23318.31,19415.23
Malaysia,MYS,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1973.33,1824.30,1687.48,3094.21,3646.31
Malaysia,MYS,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1915.90,1780.41,1643.12,3038.52,3589.48
Malaysia,MYS,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,57.44,43.89,44.36,55.68,56.83
Malaysia,MYS,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,3719.52,1787.42,945.08,111.26,99.36
Malaysia,MYS,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,703.65,706.54,732.38,796.85,772.98
Malaysia,MYS,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,14320.98,8313.80,6051.89,7430.55,5025.50
Malaysia,MYS,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,2906.38,3724.72,6982.06,10491.25,8116.50
Malaysia,MYS,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,109.52,101.48,95.90,91.23,69.27
Malaysia,MYS,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,2947.85,3739.19,7005.04,10615.75,8571.87
Malaysia,MYS,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.53,0.25,7.54,46.48,58.46
Malaysia,MYS,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,668.28,1390.01,2369.11,3273.34,3849.08
Malaysia,MYS,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,41.48,14.47,22.98,124.49,455.37
Malaysia,MYS,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,2237.57,2334.46,4605.41,7171.43,4208.96
Malaysia,MYS,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1188.37,922.35,935.62,1178.47,1229.93
Malaysia,MYS,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,22015.36,13655.88,10448.34,12702.56,10843.35
Malaysia,MYS,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,40400000000.00,42300000000.00,43400000000.00,87300000000.00,110000000000.00
Malaysia,MYS,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,39300000000.00,41300000000.00,42200000000.00,85700000000.00,109000000000.00
Malaysia,MYS,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,1180000000.00,1020000000.00,1140000000.00,1570000000.00,1720000000.00
Malaysia,MYS,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,76200000000.00,41500000000.00,24300000000.00,3140000000.00,3010000000.00
Malaysia,MYS,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,14400000000.00,16400000000.00,18800000000.00,22500000000.00,23400000000.00
Malaysia,MYS,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,293000000000.00,193000000000.00,155000000000.00,210000000000.00,152000000000.00
Malaysia,MYS,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,59500000000.00,86400000000.00,179000000000.00,296000000000.00,246000000000.00
Malaysia,MYS,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,2240000000.00,2350000000.00,2460000000.00,2570000000.00,2100000000.00
Malaysia,MYS,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,60400000000.00,86700000000.00,180000000000.00,299000000000.00,259000000000.00
Malaysia,MYS,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,10847475.00,5862495.00,194000000.00,1310000000.00,1770000000.00
Malaysia,MYS,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,13700000000.00,32200000000.00,60900000000.00,92300000000.00,117000000000.00
Malaysia,MYS,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,850000000.00,336000000.00,590000000.00,3510000000.00,13800000000.00
Malaysia,MYS,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,45800000000.00,54100000000.00,118000000000.00,202000000000.00,127000000000.00
Malaysia,MYS,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,24300000000.00,21400000000.00,24000000000.00,33200000000.00,37200000000.00
Malaysia,MYS,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,451000000000.00,317000000000.00,268000000000.00,358000000000.00,328000000000.00
Malaysia,MYS,Net foreign assets (constant 2018 US$),NW.NFA.TO,-64000000000.00,-51000000000.00,-25000000000.00,2340000000.00,24800000000.00
Malaysia,MYS,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-3134.76,-2182.59,-988.99,83.07,818.90
Malaysia,MYS,Produced capital (constant 2018 US$),NW.PCA.TO,345000000000.00,466000000000.00,540000000000.00,653000000000.00,864000000000.00
Malaysia,MYS,Produced capital per capita (constant 2018 US$),NW.PCA.PC,16855.62,20109.34,21013.47,23162.37,28534.89
Malaysia,MYS,Total wealth (constant 2018 US$),NW.TOW.TO,1980000000000.00,2230000000000.00,2590000000000.00,3830000000000.00,4800000000000.00
Malaysia,MYS,Total wealth per capita (constant 2018 US$),NW.TOW.PC,96833.70,96014.93,100926.20,135797.10,158689.00
Maldives,MDV,Human capital (constant 2018 US$),NW.HCA.TO,5640000000.00,8060000000.00,8510000000.00,13100000000.00,16100000000.00
Maldives,MDV,Human capital per capita (constant 2018 US$),NW.HCA.PC,22206.91,28845.73,26612.05,35800.69,35468.03
Maldives,MDV,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,4645.55,6203.57,5549.70,6797.25,5303.56
Maldives,MDV,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,9832.86,13527.60,14149.52,20180.54,21708.91
Maldives,MDV,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,7125.32,9069.23,7497.20,9020.24,6963.70
Maldives,MDV,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,15081.59,19776.50,19114.85,26780.45,28504.33
Maldives,MDV,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2479.77,2865.66,1947.50,2222.99,1660.14
Maldives,MDV,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,5248.73,6248.90,4965.34,6599.91,6795.42
Maldives,MDV,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1180000000.00,1730000000.00,1770000000.00,2490000000.00,2410000000.00
Maldives,MDV,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,2500000000.00,3780000000.00,4520000000.00,7380000000.00,9880000000.00
Maldives,MDV,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1810000000.00,2530000000.00,2400000000.00,3300000000.00,3170000000.00
Maldives,MDV,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,3830000000.00,5530000000.00,6110000000.00,9790000000.00,13000000000.00
Maldives,MDV,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,630000000.00,801000000.00,622000000.00,813000000.00,755000000.00
Maldives,MDV,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1330000000.00,1750000000.00,1590000000.00,2410000000.00,3090000000.00
Maldives,MDV,Natural capital (constant 2018 US$),NW.NCA.TO,1130000000.00,1190000000.00,861000000.00,157000000.00,92401506.00
Maldives,MDV,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4450.39,4256.20,2693.27,429.76,203.12
Maldives,MDV,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,221.58,222.62,95.57,91.32,106.26
Maldives,MDV,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,221.58,222.62,95.57,91.32,106.26
Maldives,MDV,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,4222.07,4027.04,2593.01,332.63,91.83
Maldives,MDV,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,3.83,3.36,2.75,2.96,2.40
Maldives,MDV,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,2.91,3.18,1.94,2.85,2.63
Maldives,MDV,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,4450.39,4256.20,2693.27,429.76,203.12
Maldives,MDV,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,56312188.00,62199424.00,30543986.00,33400026.00,48338014.00
Maldives,MDV,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,56312188.00,62199424.00,30543986.00,33400026.00,48338014.00
Maldives,MDV,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,1070000000.00,1130000000.00,829000000.00,122000000.00,41775235.00
Maldives,MDV,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,972847.90,939444.30,878083.30,1080956.00,1090793.00
Maldives,MDV,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,740114.30,888657.90,621088.40,1043724.00,1197464.00
Maldives,MDV,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,0.00,0.00,0.00,0.00,0.00
Maldives,MDV,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1130000000.00,1190000000.00,861000000.00,157000000.00,92401506.00
Maldives,MDV,Net foreign assets (constant 2018 US$),NW.NFA.TO,-590000000.00,-580000000.00,-750000000.00,-2100000000.00,-3000000000.00
Maldives,MDV,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-2312.69,-2069.23,-2346.34,-5703.03,-6539.80
Maldives,MDV,Produced capital (constant 2018 US$),NW.PCA.TO,1220000000.00,1940000000.00,3260000000.00,5980000000.00,9550000000.00
Maldives,MDV,Produced capital per capita (constant 2018 US$),NW.PCA.PC,4792.09,6939.85,10206.94,16357.16,20991.49
Maldives,MDV,Total wealth (constant 2018 US$),NW.TOW.TO,7400000000.00,10600000000.00,11900000000.00,17100000000.00,22800000000.00
Maldives,MDV,Total wealth per capita (constant 2018 US$),NW.TOW.PC,29136.69,37972.54,37165.92,46884.58,50122.83
Mali,MLI,Human capital (constant 2018 US$),NW.HCA.TO,25700000000.00,31900000000.00,43600000000.00,55000000000.00,66200000000.00
Mali,MLI,Human capital per capita (constant 2018 US$),NW.HCA.PC,2684.13,2915.98,3413.98,3652.23,3793.41
Mali,MLI,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,288.02,307.19,353.36,380.05,396.81
Mali,MLI,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,1207.65,1312.88,1556.26,1706.34,1781.15
Mali,MLI,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,516.87,552.91,631.72,665.27,691.13
Mali,MLI,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,2167.26,2363.07,2782.26,2986.96,3102.27
Mali,MLI,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,228.86,245.72,278.37,285.23,294.32
Mali,MLI,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,959.61,1050.19,1226.00,1280.62,1321.12
Mali,MLI,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,2760000000.00,3360000000.00,4510000000.00,5720000000.00,6920000000.00
Mali,MLI,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,11600000000.00,14400000000.00,19900000000.00,25700000000.00,31100000000.00
Mali,MLI,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,4950000000.00,6050000000.00,8070000000.00,10000000000.00,12100000000.00
Mali,MLI,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,20800000000.00,25900000000.00,35500000000.00,45000000000.00,54100000000.00
Mali,MLI,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,2190000000.00,2690000000.00,3560000000.00,4290000000.00,5130000000.00
Mali,MLI,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,9200000000.00,11500000000.00,15700000000.00,19300000000.00,23000000000.00
Mali,MLI,Natural capital (constant 2018 US$),NW.NCA.TO,44500000000.00,51900000000.00,56800000000.00,77400000000.00,94700000000.00
Mali,MLI,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4638.65,4744.84,4445.93,5141.43,5429.31
Mali,MLI,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3477.53,3714.17,3448.77,3747.52,3913.49
Mali,MLI,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2089.68,2322.55,1897.32,1695.58,1747.47
Mali,MLI,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1387.85,1391.62,1551.45,2051.94,2166.02
Mali,MLI,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,0.00,0.00,0.00
Mali,MLI,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,615.67,504.92,406.95,328.49,263.90
Mali,MLI,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,295.74,244.37,145.83,98.00,147.03
Mali,MLI,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00,0.00,0.00,0.00,0.00
Mali,MLI,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Mali,MLI,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,47.55,90.60,146.61,455.90,471.24
Mali,MLI,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00,0.00,0.00,0.00,0.00
Mali,MLI,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00,0.00,0.00,0.00,0.00
Mali,MLI,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,47.55,90.60,146.61,455.90,471.24
Mali,MLI,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00,0.00,0.00,0.00,0.00
Mali,MLI,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,202.15,190.78,297.77,511.53,633.65
Mali,MLI,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,4591.09,4654.24,4299.32,4685.54,4958.07
Mali,MLI,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,33300000000.00,40700000000.00,44100000000.00,56400000000.00,68200000000.00
Mali,MLI,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,20000000000.00,25400000000.00,24200000000.00,25500000000.00,30500000000.00
Mali,MLI,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,13300000000.00,15200000000.00,19800000000.00,30900000000.00,37800000000.00
Mali,MLI,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00,0.00,0.00,0.00,0.00
